,service_request_id,grievance
272,101004368904,Constituent would like the grass cut before the weekend. | SR Type: [Grass Cutting]  Park owner: [BPRD]
273,101004368902,2 carts picked up one missed | Scheduled recycling day: [Tuesday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
274,101004368691,"Property completely overgrown and all weeds are seeding the neighborhood. Please ticket daily, this is a multi-million dollar property in a prominent location. Thank you."
275,101002545663,The construction site at 232 Old Colony begins moving trucks and heavy machinery almost every single morning between 6-6:30am including most Saturdays. I believe construction is not supposed to start until 7am on weekdays and is not allowed without a special permit on weekends. I live on a side road and am woken up at 6am almost every day. Can someone enforce the noise ordinances?
276,101004368798,Stop this Logan airplane noise
277,101004368899,Near drive way in street at 117 marine road it's squished like a pancake
278,101004364954,Please remove litter on walking trail at Ronan Park
279,101004362046,Logan airplane noise going on now
280,101004368898,dead Rat on the sidewalk | Type of debris: [Other]  Cars parked on the street: [No]
281,101004362148,Louise offensive Logan airplane noise going on now
282,101004368896,Trash in alley
283,101004368042,I took my trash out this morning by 530 am on my way out to work and I came home after 2pm and thought the trash was picked up until I saw it in the corner piled up next to the eversource construction gate. So either the construction workers moved it which I don't believe they did when they arrive at 7am or am unknown person walking by and has issues and moved it to play games. Please have someone pick this up in front of 60 Charles St South.
284,101004368895,A large commercial vehicle parks here all the time can you please ticket it and explain that commercial vehicles can not use City roadway to garage their vehicle.
285,101004368894,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
286,101004368892,mattresses in city owned lot | Type of debris: [Other]  Cars parked on the street: [No]
287,101004368782,2 shopping carts of trash no ticket issued
288,101004367417,Constituent states basketball court lights have been on around the clock without going off. | Park owner: [BPRD]
289,101004365216,6:30 am on a Saturday morning. This is what we have to deal with. What happened to only being able to work between certain hours. This is ridiculous and I'm going for months now
290,101004356821,Stuck on red | Signal problem: [Traffic]  Type of problem: [Light is not changing]  Type of pole: [Over the Street Pole]  Pole knockdown: [No]
291,101004368887,Dark blue Toyota Corolla MA REGISTRATION 598 GC2 Parked IN TOW ZONE
292,101004361090,Broken sign pole left sharp base on side walk. Hazard for walkers.
293,101004368886,It's more than a foot deep
294,101004367779,Trash on walkway near centerfield in Ronan park
295,101004367497,Around water manhole cover
296,101004368885,"Date of scheduled pickup: [Thursday, June 30, 2022]  Item requested for a collection: [TV (1) Air Conditioner (0) Refrigerator/Freezer (0) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Thursday]  Curbside pickup or an alley: [Curbside Pickup]"
297,101004368573,"Trash bag with something, not sure"
298,101004368880,Trash/tire for removal. No code violation found at this time.
299,101004368874,SLCB needs to be replaced
300,101004368875,Tree blocking pedestrians
301,101004368876,Over flowing garbage cans and thrash on the ground throughout the park.
302,101004368877,Bench in desperate need for a repaint.
303,101004368873,Car is park and hanging into the street. | The closest intersecting street: [River St]  How is the car parked illegally: [Other]  Details: [Car hanging into street]  Make: [Other]  Color: [RedOrange]  Vehicle License Plate Registration: [4Z0498]  Vehicle License Plate State: [MA]
304,101004368871,Trash bags next to city barrel for removal. No evidence or code violation found at this time.
305,101004367890,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
306,101004368870,Construction no visible permits
307,101004368869,no parking | How is the car parked illegally: [Other]  Type of vehicle: [Truck]  Color: [White]
308,101004368862,Please remove bikes leaning on the fence someone has dumped the bikes. It's been there all week.
309,101004368295,Wellington alley
310,101004368558,Over flowing recycling bins and trash all over Bell Ct
311,101004368858,How was your waste placed out for collection: [Yard Waste Paper Bag]  Scheduled trash day: [Mon/Thurs]  Curbside pickup or an alley: [Curb Side Pickup]  Yard waste mixed with household trash: [No]
312,101004368557,Over flowing trash and littering the street.
313,101004368554,Trash over flowing and all over Bell Ct
314,101004368853,Request for street light that was purposely unplugged for construction to be plugged back in as construction has finished. | Problem: [Other]
315,101004365590,"BPD reports a sinkhole in front of 100 Sudbury st, has a one in it | Where exactly on the pavement is the pothole: [On Roadway]  Date when pothole noticed: [06/25/2022]  Time when pothole noticed: [13:20]"
316,101004368851,"Lt grey Mini Cooper
No license plate expired registration 
Has been parked for over 2 weeks please tow 
Has already 4 tickets"
317,101004367313,Rat bites: [No]  Rats in the house: [No]  Rats outside of property: [Yes]  What is the nature of the problem: [Constituent reports an increase in rodent activity in this area. Constituent states that a lot of the rats are coming from a storm drain by the tennis courts in Titus Sparrow Park and alleyway #536 north.]
318,101004368725,"Recycling not picked up on Monday 6/27, corner of Westchester and Centre St Jamaica Plain"
319,101004365755,Huge series of potholes.
320,101004365779,There are about seven potholes at the intersection of Blossom and Cambridge streets.
321,101004368779,BPD called to report lights completely out at intersection. Notified traffic signals at 12:05 PM. Traffic signals relayed a power outage in the area. | Type of pole: [Over the Street Pole]  Pole knockdown: [No]
322,101004368657,"ont the sidewalk, near the doorway to a closed business | Needle Quantity: [More Than Three]  Property Location Type: [Public]"
323,101004368839,SR Type: [Grass Cutting]  Park owner: [BPRD]
324,101004368837,"Constituent is requesting for the sign that is already here to be more specfic, states its a commercial  vehicle parking but is not specific as to where this starts and ends. | Type of request: [Sign]"
325,101004368831,Trash/debris for removal. No evidence or code violation found at this time
326,101004368830,"Black Mecedez completely crazy parking and blocking driveway commercial 

Plate: 2mMJT66"
327,101004368264,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Trash bag]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
328,101004368650,Side of 505 columbia road. Furniture left out on sidewalk.  Violation issued
329,101004368492,"Trash sofa dumped illegally behind the boys and girls club on Bowen st. South Boston. I have video of  two lovely neighbors who decided that this was a good spot to dump their trash. Not sure what their address is but might make the video public. Please send a crew to remove before we have squatters taking up residence.
Thanks"
330,101004368823,15 minutos Parkin
331,101004368800,Burned-out mantles
332,101004368699,Trash/debris for removal. Ticket has been issued.
333,101004368702,Mattresses/bed frame debris for removal. No code violation found at this time.
334,101004368815,"Scheduled trash day: [Monday]  How was your trash placed out for collection: [Barrel]  Size of the barrel: [55 gallon]  Curbside pickup or an alley: [Curb Side Pickup]  Trash contains any construction material, paints, plumbing fixtures or tires: [No]"
335,101004368675,missed | Scheduled recycling day: [Monday]  How was the recycling placed out for collection: [Cart]  Curbside pickup or an alley: [Curb Side Pickup]
336,101004368813,and a bag | Scheduled trash day: [Tues/Fri]  How was your trash placed out for collection: [Barrel]  Curbside pickup or an alley: [Curb Side Pickup]
337,101001711322,Storm drain dumps water directly into sidewalk causing icy slipping hazard.
338,101004368301,Illegal trash on street
339,101004367132,"Overgrown bushes on city property (near commuter rail bridge on Walworth, Tyndale side) blocking sidewalk passage/access."
340,101004368742,Trash bags for removal. No code violation found at this time.
341,101004368807,"Date of scheduled pickup: [Friday, July 1, 2022]  Item requested for a collection: [TV (0) Air Conditioner (0) Refrigerator/Freezer (1) Water Cooler (0) Dehumidifier (0) Computer Monitor (0)]  Trash day: [Friday]  Curbside pickup or an alley: [Curbside Pickup]"
342,101004368618,"Overgrown vegetation.  Code Enforcement Police, please fine."
343,101004368805,Traffic Signal box is only being closed by tape.  Can this be repaired properly please!!! | Type of problem: [Other]  Pole knockdown: [No]
